id,severity_type,sort,revsort,cumsort
8897,2,101,9,0.918181818181818
15400,2,102,8,0.927272727272727
15657,2,103,7,0.936363636363636
4103,2,104,6,0.945454545454545
13733,2,105,5,0.954545454545455
13346,2,106,4,0.963636363636364
2992,2,107,3,0.972727272727273
3064,1,108,2,0.981818181818182
12216,2,109,1,0.990909090909091
8804,1,1,18,0.0526315789473684
13299,1,2,17,0.105263157894737
7297,1,3,16,0.157894736842105
7313,1,4,15,0.210526315789474
13382,1,5,14,0.263157894736842
16525,1,6,13,0.315789473684211
2847,1,7,12,0.368421052631579
18408,1,8,11,0.421052631578947
3306,1,9,10,0.473684210526316
8247,1,10,9,0.526315789473684
1621,1,11,8,0.578947368421053
14811,1,12,7,0.631578947368421
3916,1,13,6,0.684210526315789
10610,1,14,5,0.736842105263158
4741,1,15,4,0.789473684210526
13137,1,16,3,0.842105263157895
18388,1,17,2,0.894736842105263
15584,1,18,1,0.947368421052632
15183,1,1,12,0.0769230769230769
13282,1,2,11,0.153846153846154
14297,1,3,10,0.230769230769231
14605,1,4,9,0.307692307692308
9891,1,5,8,0.384615384615385
1992,1,6,7,0.461538461538462
11345,1,7,6,0.538461538461538
11281,1,8,5,0.615384615384615
9421,1,9,4,0.692307692307692
4148,1,10,3,0.769230769230769
1924,1,11,2,0.846153846153846
4922,1,12,1,0.923076923076923
13823,1,1,10,0.0909090909090909
11808,1,2,9,0.181818181818182
4418,1,3,8,0.272727272727273
5561,1,4,7,0.363636363636364
10477,1,5,6,0.454545454545455
11173,1,6,5,0.545454545454545
1413,1,7,4,0.636363636363636
15021,1,8,3,0.727272727272727
14464,1,9,2,0.818181818181818
5322,1,10,1,0.909090909090909
18131,1,1,10,0.0909090909090909
4161,1,2,9,0.181818181818182
12690,5,3,8,0.272727272727273
13079,1,4,7,0.363636363636364
2185,1,5,6,0.454545454545455
2048,5,6,5,0.545454545454545
11776,2,7,4,0.636363636363636
777,1,8,3,0.727272727272727
5427,2,9,2,0.818181818181818
1803,2,10,1,0.909090909090909
753,1,1,47,0.0208333333333333
9501,1,2,46,0.0416666666666667
9127,1,3,45,0.0625
9476,1,4,44,0.0833333333333333
14445,1,5,43,0.104166666666667
1786,2,6,42,0.125
18249,1,7,41,0.145833333333333
12988,1,8,40,0.166666666666667
482,1,9,39,0.1875
9789,1,10,38,0.208333333333333
3420,1,11,37,0.229166666666667
4544,1,12,36,0.25
9529,2,13,35,0.270833333333333
13473,2,14,34,0.291666666666667
12633,2,15,33,0.3125
9781,1,16,32,0.333333333333333
9782,1,17,31,0.354166666666667
1918,1,18,30,0.375
16548,2,19,29,0.395833333333333
4557,2,20,28,0.416666666666667
4290,1,21,27,0.4375
11061,1,22,26,0.458333333333333
16193,1,23,25,0.479166666666667
14460,1,24,24,0.5
12561,2,25,23,0.520833333333333
2869,2,26,22,0.541666666666667
8122,1,27,21,0.5625
4084,1,28,20,0.583333333333333
15811,2,29,19,0.604166666666667
1637,2,30,18,0.625
350,1,31,17,0.645833333333333
15736,1,32,16,0.666666666666667
14261,1,33,15,0.6875
16593,1,34,14,0.708333333333333
17605,1,35,13,0.729166666666667
14326,1,36,12,0.75
14679,2,37,11,0.770833333333333
14140,1,38,10,0.791666666666667
12233,1,39,9,0.8125
12084,1,40,8,0.833333333333333
17502,1,41,7,0.854166666666667
14463,1,42,6,0.875
812,1,43,5,0.895833333333333
12487,1,44,4,0.916666666666667
16240,1,45,3,0.9375
1598,1,46,2,0.958333333333333
17515,1,47,1,0.979166666666667
6823,2,1,21,0.0454545454545455
16724,1,2,20,0.0909090909090909
12811,1,3,19,0.136363636363636
9853,1,4,18,0.181818181818182
479,1,5,17,0.227272727272727
34,1,6,16,0.272727272727273
17416,1,7,15,0.318181818181818
17853,1,8,14,0.363636363636364
11459,1,9,13,0.409090909090909
11887,1,10,12,0.454545454545455
16818,1,11,11,0.5
5510,1,12,10,0.545454545454545
17033,1,13,9,0.590909090909091
7978,1,14,8,0.636363636363636
7853,1,15,7,0.681818181818182
17533,1,16,6,0.727272727272727
3043,1,17,5,0.772727272727273
1677,1,18,4,0.818181818181818
810,4,19,3,0.863636363636364
14310,4,20,2,0.909090909090909
3308,1,21,1,0.954545454545455
7076,1,1,51,0.0192307692307692
3640,1,2,50,0.0384615384615385
15800,2,3,49,0.0576923076923077
11130,1,4,48,0.0769230769230769
11687,1,5,47,0.0961538461538462
15539,2,6,46,0.115384615384615
2580,4,7,45,0.134615384615385
8392,1,8,44,0.153846153846154
8616,1,9,43,0.173076923076923
2407,1,10,42,0.192307692307692
17448,1,11,41,0.211538461538462
4249,1,12,40,0.230769230769231
1294,1,13,39,0.25
6818,1,14,38,0.269230769230769
5681,2,15,37,0.288461538461538
10981,1,16,36,0.307692307692308
11271,1,17,35,0.326923076923077
3594,2,18,34,0.346153846153846
3242,2,19,33,0.365384615384615
17567,2,20,32,0.384615384615385
5736,2,21,31,0.403846153846154
13353,1,22,30,0.423076923076923
11198,1,23,29,0.442307692307692
16865,1,24,28,0.461538461538462
8840,2,25,27,0.480769230769231
13974,1,26,26,0.5
4339,1,27,25,0.519230769230769
14540,1,28,24,0.538461538461538
183,1,29,23,0.557692307692308
13862,2,30,22,0.576923076923077
2590,1,31,21,0.596153846153846
12015,1,32,20,0.615384615384615
16141,1,33,19,0.634615384615385
8599,1,34,18,0.653846153846154
5484,1,35,17,0.673076923076923
9610,1,36,16,0.692307692307692
11215,1,37,15,0.711538461538462
9944,1,38,14,0.730769230769231
3861,1,39,13,0.75
7452,1,40,12,0.769230769230769
11994,1,41,11,0.788461538461538
4651,2,42,10,0.807692307692308
861,1,43,9,0.826923076923077
6321,1,44,8,0.846153846153846
5379,1,45,7,0.865384615384615
3693,1,46,6,0.884615384615385
5190,1,47,5,0.903846153846154
5340,1,48,4,0.923076923076923
8566,1,49,3,0.942307692307692
4146,1,50,2,0.961538461538462
11291,1,51,1,0.980769230769231
3842,1,1,1,0.5
2353,1,1,2,0.333333333333333
10530,2,2,1,0.666666666666667
14233,1,1,8,0.111111111111111
4747,1,2,7,0.222222222222222
5043,1,3,6,0.333333333333333
16588,1,4,5,0.444444444444444
3156,1,5,4,0.555555555555556
14994,2,6,3,0.666666666666667
6749,1,7,2,0.777777777777778
4300,1,8,1,0.888888888888889
7624,2,1,8,0.111111111111111
3974,2,2,7,0.222222222222222
1351,2,3,6,0.333333333333333
9485,2,4,5,0.444444444444444
13841,2,5,4,0.555555555555556
17730,2,6,3,0.666666666666667
3451,2,7,2,0.777777777777778
1789,2,8,1,0.888888888888889
12373,1,1,25,0.0384615384615385
9276,1,2,24,0.0769230769230769
6418,1,3,23,0.115384615384615
15844,1,4,22,0.153846153846154
14903,1,5,21,0.192307692307692
6218,2,6,20,0.230769230769231
8662,1,7,19,0.269230769230769
2842,1,8,18,0.307692307692308
16558,1,9,17,0.346153846153846
2499,1,10,16,0.384615384615385
5839,1,11,15,0.423076923076923
1601,1,12,14,0.461538461538462
6416,1,13,13,0.5
5272,1,14,12,0.538461538461538
11395,2,15,11,0.576923076923077
6644,1,16,10,0.615384615384615
13239,2,17,9,0.653846153846154
7912,1,18,8,0.692307692307692
883,2,19,7,0.730769230769231
4460,2,20,6,0.769230769230769
8134,1,21,5,0.807692307692308
3726,4,22,4,0.846153846153846
9647,4,23,3,0.884615384615385
1481,1,24,2,0.923076923076923
12651,1,25,1,0.961538461538462
14467,2,1,31,0.03125
13883,1,2,30,0.0625
11694,1,3,29,0.09375
6450,1,4,28,0.125
9885,1,5,27,0.15625
16982,1,6,26,0.1875
816,1,7,25,0.21875
18544,1,8,24,0.25
7476,1,9,23,0.28125
16998,1,10,22,0.3125
3234,1,11,21,0.34375
550,1,12,20,0.375
7951,1,13,19,0.40625
12236,1,14,18,0.4375
3824,1,15,17,0.46875
7319,1,16,16,0.5
242,1,17,15,0.53125
14552,1,18,14,0.5625
4618,1,19,13,0.59375
17659,1,20,12,0.625
1053,1,21,11,0.65625
12082,1,22,10,0.6875
12284,1,23,9,0.71875
12886,1,24,8,0.75
3164,1,25,7,0.78125
7645,1,26,6,0.8125
13432,1,27,5,0.84375
16455,1,28,4,0.875
6300,1,29,3,0.90625
12668,1,30,2,0.9375
5853,4,31,1,0.96875
13531,2,1,8,0.111111111111111
11531,1,2,7,0.222222222222222
15962,1,3,6,0.333333333333333
11194,1,4,5,0.444444444444444
13461,1,5,4,0.555555555555556
2223,1,6,3,0.666666666666667
18197,1,7,2,0.777777777777778
4532,4,8,1,0.888888888888889
2280,1,1,35,0.0277777777777778
10377,1,2,34,0.0555555555555556
14909,1,3,33,0.0833333333333333
10988,1,4,32,0.111111111111111
8765,1,5,31,0.138888888888889
10535,1,6,30,0.166666666666667
17650,1,7,29,0.194444444444444
14443,1,8,28,0.222222222222222
7420,1,9,27,0.25
2505,1,10,26,0.277777777777778
8567,1,11,25,0.305555555555556
3130,1,12,24,0.333333333333333
7148,1,13,23,0.361111111111111
1225,1,14,22,0.388888888888889
8116,1,15,21,0.416666666666667
15425,1,16,20,0.444444444444444
8950,1,17,19,0.472222222222222
13229,1,18,18,0.5
5227,1,19,17,0.527777777777778
3225,1,20,16,0.555555555555556
16461,1,21,15,0.583333333333333
10380,1,22,14,0.611111111111111
10615,1,23,13,0.638888888888889
1946,1,24,12,0.666666666666667
12408,1,25,11,0.694444444444444
8875,1,26,10,0.722222222222222
10924,2,27,9,0.75
14166,2,28,8,0.777777777777778
11915,1,29,7,0.805555555555556
5553,2,30,6,0.833333333333333
7234,1,31,5,0.861111111111111
9260,1,32,4,0.888888888888889
4738,1,33,3,0.916666666666667
9379,1,34,2,0.944444444444444
256,4,35,1,0.972222222222222
15359,1,1,17,0.0555555555555556
7404,2,2,16,0.111111111111111
10286,1,3,15,0.166666666666667
16899,1,4,14,0.222222222222222
3672,1,5,13,0.277777777777778
9443,2,6,12,0.333333333333333
16520,1,7,11,0.388888888888889
18494,1,8,10,0.444444444444444
9363,1,9,9,0.5
5451,1,10,8,0.555555555555556
2540,1,11,7,0.611111111111111
11545,1,12,6,0.666666666666667
4678,1,13,5,0.722222222222222
11899,1,14,4,0.777777777777778
10518,1,15,3,0.833333333333333
11425,1,16,2,0.888888888888889
2274,1,17,1,0.944444444444444
12111,1,1,13,0.0714285714285714
8361,1,2,12,0.142857142857143
7124,2,3,11,0.214285714285714
9762,2,4,10,0.285714285714286
6467,4,5,9,0.357142857142857
8132,2,6,8,0.428571428571429
6033,2,7,7,0.5
17643,1,8,6,0.571428571428571
13469,1,9,5,0.642857142857143
8117,1,10,4,0.714285714285714
17299,4,11,3,0.785714285714286
11377,1,12,2,0.857142857142857
2655,4,13,1,0.928571428571429
14490,1,1,2,0.333333333333333
11330,2,2,1,0.666666666666667
1974,2,1,14,0.0666666666666667
2793,1,2,13,0.133333333333333
4758,1,3,12,0.2
6609,1,4,11,0.266666666666667
17706,1,5,10,0.333333333333333
1319,1,6,9,0.4
5464,1,7,8,0.466666666666667
14197,1,8,7,0.533333333333333
13632,1,9,6,0.6
9981,1,10,5,0.666666666666667
3755,1,11,4,0.733333333333333
8990,1,12,3,0.8
160,1,13,2,0.866666666666667
15823,2,14,1,0.933333333333333
8240,2,1,16,0.0588235294117647
13506,1,2,15,0.117647058823529
6462,1,3,14,0.176470588235294
2219,1,4,13,0.235294117647059
13081,1,5,12,0.294117647058824
7423,1,6,11,0.352941176470588
7766,1,7,10,0.411764705882353
3988,1,8,9,0.470588235294118
2017,1,9,8,0.529411764705882
14425,1,10,7,0.588235294117647
1298,1,11,6,0.647058823529412
17829,2,12,5,0.705882352941177
948,1,13,4,0.764705882352941
2576,1,14,3,0.823529411764706
4791,1,15,2,0.882352941176471
11063,2,16,1,0.941176470588235
13470,1,1,2,0.333333333333333
12437,1,2,1,0.666666666666667
8903,1,1,9,0.1
12804,1,2,8,0.2
8910,2,3,7,0.3
12399,2,4,6,0.4
2397,2,5,5,0.5
7057,2,6,4,0.6
17474,1,7,3,0.7
14781,4,8,2,0.8
11712,2,9,1,0.9
10512,1,1,1,0.5
5105,1,1,2,0.333333333333333
17671,1,2,1,0.666666666666667
3330,2,1,106,0.00934579439252336
11914,2,2,105,0.0186915887850467
15304,2,3,104,0.0280373831775701
132,2,4,103,0.0373831775700935
17156,2,5,102,0.0467289719626168
6814,2,6,101,0.0560747663551402
8577,2,7,100,0.0654205607476635
3733,1,8,99,0.0747663551401869
8680,2,9,98,0.0841121495327103
9962,2,10,97,0.0934579439252336
12361,2,11,96,0.102803738317757
3942,1,12,95,0.11214953271028
11236,1,13,94,0.121495327102804
12958,1,14,93,0.130841121495327
11539,1,15,92,0.14018691588785
1173,2,16,91,0.149532710280374
5325,1,17,90,0.158878504672897
17974,1,18,89,0.168224299065421
14534,1,19,88,0.177570093457944
18496,2,20,87,0.186915887850467
7568,1,21,86,0.196261682242991
5771,1,22,85,0.205607476635514
2654,1,23,84,0.214953271028037
9008,2,24,83,0.224299065420561
6666,1,25,82,0.233644859813084
10770,2,26,81,0.242990654205607
6744,2,27,80,0.252336448598131
10073,2,28,79,0.261682242990654
7203,1,29,78,0.271028037383178
13574,1,30,77,0.280373831775701
2706,1,31,76,0.289719626168224
9028,2,32,75,0.299065420560748
9378,1,33,74,0.308411214953271
2787,2,34,73,0.317757009345794
16787,2,35,72,0.327102803738318
5011,1,36,71,0.336448598130841
9579,1,37,70,0.345794392523364
1255,2,38,69,0.355140186915888
17727,2,39,68,0.364485981308411
4729,2,40,67,0.373831775700935
5247,2,41,66,0.383177570093458
12987,2,42,65,0.392523364485981
16192,2,43,64,0.401869158878505
17573,1,44,63,0.411214953271028
15788,2,45,62,0.420560747663551
5722,2,46,61,0.429906542056075
9078,2,47,60,0.439252336448598
12592,1,48,59,0.448598130841121
708,2,49,58,0.457943925233645
9603,2,50,57,0.467289719626168
9860,2,51,56,0.476635514018692
16480,2,52,55,0.485981308411215
18088,2,53,54,0.495327102803738
15001,2,54,53,0.504672897196262
16425,2,55,52,0.514018691588785
13320,1,56,51,0.523364485981308
2100,1,57,50,0.532710280373832
11320,2,58,49,0.542056074766355
477,2,59,48,0.551401869158878
15076,2,60,47,0.560747663551402
7910,2,61,46,0.570093457943925
13578,2,62,45,0.579439252336449
11316,2,63,44,0.588785046728972
1245,1,64,43,0.598130841121495
6028,2,65,42,0.607476635514019
18323,2,66,41,0.616822429906542
18005,2,67,40,0.626168224299065
17342,2,68,39,0.635514018691589
7269,2,69,38,0.644859813084112
17874,2,70,37,0.654205607476635
12872,2,71,36,0.663551401869159
5589,2,72,35,0.672897196261682
18528,2,73,34,0.682242990654206
9910,2,74,33,0.691588785046729
13005,2,75,32,0.700934579439252
1110,2,76,31,0.710280373831776
12442,2,77,30,0.719626168224299
9611,2,78,29,0.728971962616822
11875,2,79,28,0.738317757009346
14868,2,80,27,0.747663551401869
12353,2,81,26,0.757009345794392
4526,2,82,25,0.766355140186916
10721,2,83,24,0.775700934579439
8079,2,84,23,0.785046728971963
5030,2,85,22,0.794392523364486
9900,2,86,21,0.803738317757009
291,1,87,20,0.813084112149533
15017,2,88,19,0.822429906542056
582,2,89,18,0.831775700934579
15314,2,90,17,0.841121495327103
9277,2,91,16,0.850467289719626
9821,2,92,15,0.85981308411215
9922,2,93,14,0.869158878504673
12075,2,94,13,0.878504672897196
14408,2,95,12,0.88785046728972
6472,2,96,11,0.897196261682243
1344,2,97,10,0.906542056074766
6103,2,98,9,0.91588785046729
11404,2,99,8,0.925233644859813
12535,2,100,7,0.934579439252336
673,2,101,6,0.94392523364486
17948,2,102,5,0.953271028037383
8444,2,103,4,0.962616822429907
14255,2,104,3,0.97196261682243
12537,2,105,2,0.981308411214953
8404,2,106,1,0.990654205607477
11162,5,1,2,0.333333333333333
18081,1,2,1,0.666666666666667
11158,2,1,17,0.0555555555555556
4032,1,2,16,0.111111111111111
4776,1,3,15,0.166666666666667
3454,1,4,14,0.222222222222222
9309,1,5,13,0.277777777777778
5880,1,6,12,0.333333333333333
8252,2,7,11,0.388888888888889
11708,1,8,10,0.444444444444444
6129,1,9,9,0.5
17135,2,10,8,0.555555555555556
39,1,11,7,0.611111111111111
13805,1,12,6,0.666666666666667
11781,1,13,5,0.722222222222222
5954,2,14,4,0.777777777777778
13093,1,15,3,0.833333333333333
11195,1,16,2,0.888888888888889
6188,1,17,1,0.944444444444444
1257,1,1,4,0.2
10829,1,2,3,0.4
14770,1,3,2,0.6
15162,1,4,1,0.8
13291,1,1,19,0.05
10363,1,2,18,0.1
6994,2,3,17,0.15
13301,1,4,16,0.2
414,1,5,15,0.25
4011,2,6,14,0.3
9520,2,7,13,0.35
14578,1,8,12,0.4
17489,2,9,11,0.45
3313,1,10,10,0.5
5726,1,11,9,0.55
6166,1,12,8,0.6
42,1,13,7,0.65
4323,1,14,6,0.7
16335,1,15,5,0.75
6948,1,16,4,0.8
9620,1,17,3,0.85
9250,1,18,2,0.9
526,1,19,1,0.95
18540,2,1,7,0.125
6072,2,2,6,0.25
3794,1,3,5,0.375
11153,2,4,4,0.5
15040,1,5,3,0.625
5705,1,6,2,0.75
15740,1,7,1,0.875
17193,1,1,27,0.0357142857142857
6572,2,2,26,0.0714285714285714
4490,1,3,25,0.107142857142857
4312,1,4,24,0.142857142857143
13931,1,5,23,0.178571428571429
10718,2,6,22,0.214285714285714
1363,1,7,21,0.25
6617,1,8,20,0.285714285714286
18200,1,9,19,0.321428571428571
15465,1,10,18,0.357142857142857
11911,1,11,17,0.392857142857143
1277,1,12,16,0.428571428571429
4215,1,13,15,0.464285714285714
2809,1,14,14,0.5
3707,2,15,13,0.535714285714286
6064,1,16,12,0.571428571428571
10038,1,17,11,0.607142857142857
1456,1,18,10,0.642857142857143
3775,1,19,9,0.678571428571429
14953,1,20,8,0.714285714285714
15445,1,21,7,0.75
8251,1,22,6,0.785714285714286
10506,1,23,5,0.821428571428571
7861,1,24,4,0.857142857142857
5460,1,25,3,0.892857142857143
15522,1,26,2,0.928571428571429
16499,1,27,1,0.964285714285714
11912,2,1,40,0.024390243902439
2645,1,2,39,0.0487804878048781
13401,1,3,38,0.0731707317073171
13864,2,4,37,0.0975609756097561
15435,1,5,36,0.121951219512195
3002,2,6,35,0.146341463414634
17544,1,7,34,0.170731707317073
17674,2,8,33,0.195121951219512
5162,2,9,32,0.219512195121951
11204,2,10,31,0.24390243902439
15509,1,11,30,0.268292682926829
12789,1,12,29,0.292682926829268
14944,1,13,28,0.317073170731707
2863,1,14,27,0.341463414634146
16611,1,15,26,0.365853658536585
3614,1,16,25,0.390243902439024
5477,1,17,24,0.414634146341463
3668,2,18,23,0.439024390243902
14178,1,19,22,0.463414634146341
9031,1,20,21,0.48780487804878
13911,2,21,20,0.51219512195122
2481,1,22,19,0.536585365853659
15157,1,23,18,0.560975609756098
13903,1,24,17,0.585365853658537
13811,1,25,16,0.609756097560976
8202,1,26,15,0.634146341463415
13443,2,27,14,0.658536585365854
14825,1,28,13,0.682926829268293
7654,1,29,12,0.707317073170732
776,2,30,11,0.731707317073171
5754,2,31,10,0.75609756097561
15122,1,32,9,0.780487804878049
15940,2,33,8,0.804878048780488
17946,2,34,7,0.829268292682927
7054,1,35,6,0.853658536585366
3135,1,36,5,0.878048780487805
7433,1,37,4,0.902439024390244
7007,1,38,3,0.926829268292683
3148,2,39,2,0.951219512195122
9946,1,40,1,0.975609756097561
4889,2,1,1,0.5
18216,1,1,42,0.0232558139534884
3907,2,2,41,0.0465116279069767
5338,1,3,40,0.0697674418604651
568,1,4,39,0.0930232558139535
11032,1,5,38,0.116279069767442
5100,1,6,37,0.13953488372093
4165,2,7,36,0.162790697674419
10633,4,8,35,0.186046511627907
1858,1,9,34,0.209302325581395
10171,1,10,33,0.232558139534884
3054,1,11,32,0.255813953488372
295,1,12,31,0.27906976744186
2093,1,13,30,0.302325581395349
6414,1,14,29,0.325581395348837
13111,1,15,28,0.348837209302326
5967,1,16,27,0.372093023255814
10364,2,17,26,0.395348837209302
14108,2,18,25,0.418604651162791
8364,2,19,24,0.441860465116279
10456,2,20,23,0.465116279069767
15672,2,21,22,0.488372093023256
13667,2,22,21,0.511627906976744
7589,1,23,20,0.534883720930233
1169,1,24,19,0.558139534883721
18482,2,25,18,0.581395348837209
2157,1,26,17,0.604651162790698
11132,2,27,16,0.627906976744186
1366,1,28,15,0.651162790697674
15817,1,29,14,0.674418604651163
8533,2,30,13,0.697674418604651
17113,2,31,12,0.720930232558139
7579,1,32,11,0.744186046511628
8066,1,33,10,0.767441860465116
6794,1,34,9,0.790697674418605
3674,1,35,8,0.813953488372093
15969,1,36,7,0.837209302325581
18223,2,37,6,0.86046511627907
1674,4,38,5,0.883720930232558
11586,4,39,4,0.906976744186046
10646,4,40,3,0.930232558139535
13190,4,41,2,0.953488372093023
8094,4,42,1,0.976744186046512
2895,1,1,16,0.0588235294117647
15633,2,2,15,0.117647058823529
17410,1,3,14,0.176470588235294
8838,1,4,13,0.235294117647059
6897,1,5,12,0.294117647058824
15272,1,6,11,0.352941176470588
17964,1,7,10,0.411764705882353
690,1,8,9,0.470588235294118
3930,1,9,8,0.529411764705882
741,1,10,7,0.588235294117647
16292,1,11,6,0.647058823529412
8425,2,12,5,0.705882352941177
3616,1,13,4,0.764705882352941
711,1,14,3,0.823529411764706
1189,2,15,2,0.882352941176471
2058,4,16,1,0.941176470588235
4706,2,1,146,0.00680272108843537
8782,2,2,145,0.0136054421768707
15153,2,3,144,0.0204081632653061
15869,1,4,143,0.0272108843537415
18107,2,5,142,0.0340136054421769
12522,2,6,141,0.0408163265306122
9624,1,7,140,0.0476190476190476
7540,2,8,139,0.054421768707483
8920,2,9,138,0.0612244897959184
12128,2,10,137,0.0680272108843537
7905,1,11,136,0.0748299319727891
9834,1,12,135,0.0816326530612245
3995,1,13,134,0.0884353741496599
14247,1,14,133,0.0952380952380952
4583,2,15,132,0.102040816326531
13819,2,16,131,0.108843537414966
4100,1,17,130,0.115646258503401
15256,1,18,129,0.122448979591837
11263,2,19,128,0.129251700680272
6469,1,20,127,0.136054421768707
11031,2,21,126,0.142857142857143
10928,1,22,125,0.149659863945578
14704,1,23,124,0.156462585034014
12842,2,24,123,0.163265306122449
18135,1,25,122,0.170068027210884
16760,1,26,121,0.17687074829932
467,1,27,120,0.183673469387755
5431,1,28,119,0.19047619047619
