id,count_et,count_st,count_rt,count_lf,count_vol
1150,1,1,1,1,1
1151,2,1,1,2,1
1152,1,1,1,1,1
1153,1,1,1,2,2
1154,3,1,2,4,2
1155,1,1,1,2,1
1156,2,1,2,3,1
1157,2,1,1,2,2
1158,3,1,1,4,1
1159,2,1,1,3,1
1160,2,1,1,2,1
1161,1,1,1,2,2
1162,2,1,1,6,3
1163,3,1,3,4,2
1164,4,1,4,10,3
1165,2,1,1,14,8
1166,1,1,1,2,2
1167,2,1,1,4,4
1168,2,1,1,2,1
1169,2,1,2,3,3
1170,1,1,1,2,2
1171,1,1,1,2,2
1172,2,1,1,2,2
1173,1,1,1,1,1
1174,3,1,2,7,4
1175,3,1,2,3,2
1176,2,1,2,4,2
1177,1,1,1,2,2
1178,1,1,1,2,2
1179,2,1,1,10,7
1180,2,1,1,2,2
1181,2,1,1,8,2
1182,2,1,2,4,1
1183,2,1,1,2,2
1184,5,1,4,5,3
1185,1,1,1,1,1
1186,1,1,1,2,1
1187,1,1,1,1,1
1188,2,1,1,4,3
1189,1,1,1,2,2
1190,2,1,1,4,3
1191,1,1,1,4,4
1192,2,1,2,3,1
1193,1,1,1,2,1
1194,1,1,1,2,1
1195,1,1,1,2,2
1196,1,1,1,1,1
1197,2,1,1,2,2
1198,1,1,1,3,3
1199,2,1,1,2,2
1200,2,1,1,2,2
1201,3,1,1,5,5
1202,2,1,1,3,2
1203,3,1,2,11,4
1204,1,1,1,2,1
1205,2,1,1,6,6
1206,1,1,1,3,3
1207,1,1,1,2,2
1208,2,1,1,4,3
1209,2,1,1,2,1
1210,3,1,1,5,2
1211,1,1,1,1,1
1212,2,1,1,6,6
1213,3,1,1,3,1
1214,2,1,1,3,1
1215,1,1,1,2,1
1216,1,1,1,4,3
1217,2,1,1,8,5
1218,2,1,1,11,8
1219,2,1,1,2,1
1220,3,1,2,7,4
1221,3,1,3,5,1
1222,2,1,1,6,4
1223,3,1,2,4,1
1224,2,1,1,2,1
1225,1,1,1,2,1
1226,1,1,1,2,2
1227,2,1,1,2,2
1228,1,1,1,2,1
1229,2,1,1,4,2
1230,1,1,1,1,1
1231,1,1,1,2,2
1232,3,1,1,4,1
1233,2,1,1,4,3
1234,3,1,2,6,2
1235,2,1,1,4,4
1236,2,1,2,2,2
1237,1,1,1,2,1
1238,3,1,1,4,1
1239,2,1,1,2,2
1240,1,1,1,4,3
1241,1,1,1,2,2
1242,2,1,1,6,6
1243,2,1,1,3,2
1244,2,1,1,4,1
1245,2,1,1,3,1
1246,2,1,1,2,1
1247,2,1,1,4,3
1248,4,1,4,5,3
1249,2,1,1,3,3
1250,2,1,1,2,1
1251,1,1,1,2,2
1252,2,1,2,4,1
1253,2,1,1,4,4
1254,2,1,1,6,6
1255,1,1,1,2,2
1256,1,1,1,2,2
1257,1,1,1,1,1
1258,1,1,1,2,1
1259,2,1,2,3,3
1260,2,1,1,4,2
1261,2,1,1,8,6
1262,2,1,2,3,1
1263,2,1,1,2,2
1264,3,1,2,6,3
1265,2,1,1,2,1
1266,2,1,1,2,2
1267,1,1,1,2,2
1268,3,1,1,5,2
1269,1,1,1,3,3
1270,2,1,1,4,2
1271,1,1,1,2,1
1272,1,1,1,4,3
1273,3,1,1,4,1
1274,1,1,1,2,1
1275,2,1,1,2,2
1276,2,1,1,2,1
1277,1,1,1,2,1
1278,2,1,2,4,1
1279,1,1,1,1,1
1280,3,1,2,6,2
1281,2,1,1,2,2
1282,2,1,2,3,2
1283,2,1,1,2,2
1284,1,1,1,2,2
1285,2,1,1,4,2
1286,1,1,1,2,2
1287,2,1,1,4,2
1288,1,1,1,2,1
1289,2,1,1,4,3
1290,1,1,1,2,1
1291,1,1,1,2,2
1292,1,1,1,1,1
1293,2,1,1,4,4
1294,2,1,2,3,3
1295,2,1,2,1,1
1296,1,1,1,2,2
1297,2,1,1,4,2
1298,1,1,1,1,1
1299,1,1,1,1,1
1300,2,1,2,3,1
1301,2,1,1,3,3
1302,2,1,1,6,3
1303,3,1,3,2,1
1304,1,1,1,4,4
1305,2,1,1,8,7
1306,2,1,1,2,1
1307,2,1,1,4,2
1308,2,1,1,4,1
1309,1,1,1,2,1
1310,1,1,1,2,2
1311,1,1,1,1,1
1312,2,1,1,5,5
1313,1,1,1,2,1
1314,1,1,1,2,2
1315,2,1,1,2,1
1316,1,1,1,2,1
1317,2,1,1,6,6
1318,2,1,2,4,2
1319,1,1,1,2,2
1320,1,1,1,1,1
1321,3,1,1,5,2
1322,2,1,1,3,2
1323,2,1,1,4,1
1324,3,1,2,4,4
1325,2,1,1,6,2
1326,1,1,1,4,3
1327,1,1,1,2,2
1328,2,1,1,3,3
1329,2,1,2,4,1
1330,2,1,1,3,2
1331,1,1,1,4,4
1332,1,1,1,3,3
1333,2,1,1,5,5
1334,4,1,3,8,3
1335,1,1,1,2,1
1336,1,1,1,1,1
1337,2,1,1,2,1
1338,3,1,2,8,4
1339,2,1,1,2,2
1340,2,1,1,4,2
1341,1,1,1,2,1
1342,3,1,2,4,2
1343,2,1,1,8,3
1344,1,1,1,2,2
1345,1,1,1,3,3
1346,1,1,1,4,1
1347,2,1,1,4,1
1348,2,1,2,4,1
1349,1,1,1,2,2
1350,2,1,1,2,1
1351,2,1,1,12,4
1352,4,1,3,2,2
1353,1,1,1,2,1
1354,2,1,1,6,4
1355,2,1,1,6,6
1356,1,1,1,1,1
1357,2,1,1,4,1
1358,2,1,1,5,1
1359,2,1,1,2,2
1360,2,1,1,3,3
1361,2,1,1,2,2
1362,2,1,1,3,2
1363,1,1,1,1,1
1364,1,1,1,2,1
1365,1,1,1,1,1
1366,2,1,2,2,1
1367,2,1,1,2,1
1368,1,1,1,2,2
1369,2,1,1,4,1
1370,1,1,1,1,1
1371,1,1,1,2,2
1372,2,1,2,4,1
1373,2,1,1,4,2
1374,2,1,1,6,5
1375,1,1,1,1,1
1376,1,1,1,6,2
1377,1,1,1,1,1
1378,1,1,1,2,2
1379,6,1,5,13,8
1380,1,1,1,2,1
1381,1,1,1,2,1
1382,1,1,1,2,2
1383,1,1,1,2,1
1384,1,1,1,2,2
1385,2,1,1,6,5
1386,2,1,2,2,1
1387,2,1,1,4,1
1388,2,1,1,8,6
1389,3,1,2,5,2
1390,3,1,1,5,2
1391,1,1,1,2,2
1392,2,1,1,7,7
1393,2,1,1,4,3
1394,1,1,1,2,1
1395,1,1,1,2,2
1396,1,1,1,2,1
1397,1,1,1,1,1
1398,1,1,1,2,1
1399,2,1,1,1,1
1400,2,1,1,2,1
1401,1,1,1,1,1
1402,3,1,2,4,1
1403,2,1,1,6,5
1404,3,1,1,3,1
1405,2,1,1,7,6
1406,3,1,2,2,1
1407,1,1,1,1,1
1408,2,1,1,2,2
1409,1,1,1,1,1
1410,2,1,1,2,1
1411,2,1,1,2,2
1412,2,1,1,4,1
1413,1,1,1,2,1
1414,2,1,1,2,1
1415,2,1,1,4,4
1416,1,1,1,2,1
1417,2,1,1,4,4
1418,1,1,1,2,2
1419,2,1,1,4,4
1420,3,1,3,6,2
1421,2,1,1,2,2
1422,2,1,1,6,6
1423,1,1,1,1,1
1424,2,1,1,3,3
1425,1,1,1,1,1
1426,1,1,1,3,3
1427,4,1,2,5,2
1428,1,1,1,1,1
1429,3,1,2,7,1
1430,1,1,1,1,1
1431,1,1,1,2,1
1432,1,1,1,2,1
1433,2,1,1,2,1
1434,1,1,1,1,1
1435,2,1,1,2,2
1436,2,1,1,4,2
1437,2,1,1,6,5
1438,1,1,1,1,1
1439,1,1,1,2,2
1440,1,1,1,2,2
1441,3,1,2,4,2
1442,3,1,2,2,1
1443,2,1,1,3,2
1444,2,1,1,4,3
1445,2,1,1,6,3
1446,2,1,1,2,2
1447,3,1,1,4,2
1448,1,1,1,2,1
1449,1,1,1,1,1
1450,1,1,1,2,1
1451,1,1,1,2,2
1452,2,1,1,3,2
1453,1,1,1,1,1
1454,2,1,1,2,1
1455,3,1,2,4,4
1456,1,1,1,3,3
1457,2,1,1,7,3
1458,2,1,1,9,8
1459,1,1,1,2,2
1460,2,1,1,2,1
1461,2,1,1,2,1
1462,2,1,1,2,2
1463,3,1,1,4,1
1464,1,1,1,2,2
1465,1,1,1,2,2
1466,2,1,1,4,2
1467,2,1,1,4,4
1468,2,1,1,2,1
1469,2,1,1,4,4
1470,3,1,3,5,2
1471,2,1,1,2,2
1472,2,1,1,4,4
1473,1,1,1,2,2
1474,1,1,1,4,4
1475,2,1,2,1,1
1476,1,1,1,1,1
1477,1,1,1,4,4
1478,2,1,1,10,7
1479,1,1,1,2,2
1480,2,1,1,2,2
1481,1,1,1,2,2
1482,1,1,1,1,1
1483,3,1,3,6,3
1484,2,1,1,2,1
1485,1,1,1,2,1
1486,1,1,1,2,1
1487,1,1,1,1,1
1488,2,1,1,2,2
1489,2,1,1,4,2
1490,3,1,1,4,2
1491,1,1,1,2,1
1492,1,1,1,2,1
1493,1,1,1,3,2
1494,1,1,1,1,1
1495,2,1,1,4,3
1496,2,1,1,4,3
1497,2,1,1,8,6
1498,2,1,1,4,4
1499,1,1,1,4,1
1500,1,1,1,1,1
1501,2,1,1,2,1
1502,2,1,1,4,2
1503,2,1,1,4,4
1504,2,1,1,6,2
1505,2,1,1,2,2
1506,2,1,1,3,2
1507,1,1,1,1,1
1508,1,1,1,2,2
1509,2,1,1,8,4
1510,1,1,1,2,1
1511,2,1,1,4,4
1512,2,1,1,9,8
1513,3,1,1,3,3
1514,2,1,1,2,2
1515,1,1,1,1,1
1516,2,1,1,6,2
1517,2,1,1,3,3
1518,2,1,1,2,2
1519,1,1,1,2,1
1520,1,1,1,1,1
1521,1,1,1,2,2
1522,1,1,1,1,1
1523,1,1,1,2,1
1524,2,1,1,3,1
1525,2,1,2,2,1
1526,3,1,3,7,2
1527,1,1,1,1,1
1528,1,1,1,4,2
1529,2,1,2,2,1
1530,1,1,1,2,2
1531,2,1,1,2,1
1532,1,1,1,1,1
1533,2,1,1,3,3
1534,2,1,1,6,1
1535,1,1,1,1,1
1536,2,1,1,4,4
1537,2,1,1,4,1
1538,1,1,1,2,2
1539,3,1,2,5,1
1540,1,1,1,3,2
1541,3,1,1,5,1
1542,2,1,1,7,4
1543,1,1,1,2,2
1544,1,1,1,2,1
1545,2,1,1,2,1
1546,2,1,2,2,2
1547,2,1,1,6,6
1548,1,1,1,1,1
1549,2,1,1,6,4
1550,2,1,1,3,3
1551,1,1,1,3,3
1552,2,1,1,6,6
1553,1,1,1,3,3
1554,2,1,1,4,3
1555,1,1,1,2,1
1556,1,1,1,2,2
1557,2,1,1,4,1
1558,2,1,1,4,1
1559,2,1,1,4,3
1560,2,1,1,4,1
1561,2,1,1,6,4
1562,2,1,1,5,3
1563,1,1,1,2,2
1564,2,1,1,2,2
1565,1,1,1,2,1
1566,2,1,1,2,1
1567,2,1,1,7,3
1568,1,1,1,1,1
1569,2,1,2,3,3
1570,1,1,1,2,1
1571,2,1,1,4,3
1572,2,1,1,6,3
1573,1,1,1,4,3
1574,2,1,1,4,3
1575,2,1,1,2,1
1576,2,1,1,4,2
1577,2,1,1,3,1
1578,2,1,1,12,5
1579,1,1,1,3,3
1580,2,1,1,6,5
1581,2,1,1,4,2
1582,2,1,1,6,5
1583,1,1,1,4,3
1584,3,1,1,4,1
1585,2,1,1,6,4
1586,2,1,1,4,4
1587,1,1,1,2,1
1588,2,1,1,2,2
1589,1,1,1,8,4
1590,1,1,1,2,2
1591,1,1,1,2,2
1592,2,1,1,2,1
1593,2,1,2,4,1
1594,2,1,1,4,3
1595,1,1,1,2,2
1596,1,1,1,4,3
1597,2,1,1,2,2
1598,1,1,1,2,1
1599,2,1,2,4,1
1600,2,1,1,2,2
1601,1,1,1,2,1
1602,1,1,1,1,1
1603,1,1,1,2,2
1604,2,1,1,2,1
1605,3,1,1,4,1
1606,2,1,1,2,2
1607,1,1,1,2,2
1608,1,1,1,2,1
1609,1,1,1,4,4
1610,1,1,1,3,1
1611,1,1,1,2,2
1612,1,1,1,1,1
1613,1,1,1,2,2
1614,2,1,1,6,1
1615,1,1,1,2,2
1616,3,1,3,6,2
1617,2,1,1,4,4
1618,2,1,2,4,1
1619,4,1,3,4,2
1620,1,1,1,2,2
1621,1,1,1,1,1
1622,1,1,1,2,1
1623,1,1,1,2,1
1624,1,1,1,2,2
1625,1,1,1,1,1
1626,2,1,1,2,2
1627,2,1,1,3,1
1628,2,1,1,2,1
1629,2,1,1,8,4
1630,1,1,1,3,3
1631,2,1,1,2,1
1632,2,1,1,4,1
1633,3,1,2,5,5
1634,1,1,1,2,1
1635,1,1,1,2,1
1636,2,1,1,2,2
1637,1,1,1,2,2
1638,2,1,1,6,2
1639,2,1,1,3,1
1640,2,1,1,6,5
1641,1,1,1,2,1
1642,1,1,1,2,2
1643,1,1,1,6,2
1644,2,1,2,4,2
1645,1,1,1,2,2
1646,1,1,1,2,2
1647,1,1,1,1,1
1648,2,1,1,6,4
1649,1,1,1,2,2
1650,1,1,1,1,1
1651,1,1,1,2,1
1652,1,1,1,2,2
1653,4,1,1,7,4
1654,1,1,1,2,1
1655,1,1,1,2,1
1656,2,1,1,2,2
1657,2,1,1,10,10
1658,2,1,1,7,3
1659,1,1,1,1,1
1660,2,1,1,2,2
1661,2,1,1,4,2
1662,3,1,2,8,1
1663,3,1,1,10,2
1664,2,1,1,2,1
1665,1,1,1,2,2
1666,1,1,1,1,1
1667,2,1,1,6,6
1668,4,1,4,6,3
1669,1,1,1,2,2
1670,1,1,1,2,2
1671,1,1,1,2,1
1672,2,1,1,2,1
1673,2,1,1,2,1
1674,3,1,2,4,2
1675,2,1,1,6,5
1676,2,1,2,2,2
1677,2,1,1,4,1
1678,1,1,1,2,1
1679,1,1,1,2,1
1680,2,1,1,3,3
1681,1,1,1,1,1
1682,2,1,1,2,1
1683,2,1,1,4,4
1684,1,1,1,1,1
1685,1,1,1,2,2
1686,1,1,1,2,1
1687,2,1,1,2,2
1688,1,1,1,2,2
1689,2,1,2,5,3
1690,3,1,1,6,1
1691,2,1,1,12,9
1692,2,1,1,2,2
1693,2,1,1,2,2
1694,2,1,2,2,2
1695,2,1,1,4,4
1696,2,1,1,2,1
1697,1,1,1,1,1
1698,1,1,1,2,2
1699,2,1,1,8,7
1700,2,1,1,3,1
1701,1,1,1,2,2
1702,2,1,1,2,2
1703,2,1,1,4,3
1704,2,1,1,4,4
1705,2,1,1,4,2
1706,2,1,1,2,1
1707,2,1,1,2,2
1708,2,1,1,2,1
1709,2,1,1,2,2
1710,1,1,1,1,1
1711,1,1,1,2,2
1712,2,1,1,4,1
1713,2,1,1,3,3
1714,2,1,1,4,2
1715,1,1,1,2,2
1716,1,1,1,4,4
1717,4,1,1,7,4
1718,1,1,1,3,3
1719,1,1,1,1,1
1720,3,1,1,4,1
1721,1,1,1,1,1
1722,1,1,1,2,2
1723,2,1,1,2,2
1724,1,1,1,2,1
1725,2,1,1,3,2
1726,2,1,1,2,2
1727,2,1,1,2,2
1728,2,1,1,4,2
1729,4,1,2,8,2
1730,1,1,1,1,1
1731,2,1,1,3,1
1732,3,1,2,4,3
1733,2,1,1,2,2
1734,2,1,1,6,2
1735,1,1,1,2,1
1736,2,1,1,2,2
1737,2,1,1,4,4
1738,2,1,1,2,1
1739,2,1,1,2,1
1740,2,1,1,6,5
1741,2,1,1,2,1
1742,2,1,1,3,2
1743,3,1,3,3,2
1744,1,1,1,1,1
1745,2,1,1,5,5
1746,3,1,2,6,6
1747,2,1,1,2,2
1748,1,1,1,2,2
1749,1,1,1,2,2
1750,3,1,1,4,1
1751,1,1,1,2,1
1752,1,1,1,2,1
1753,1,1,1,2,2
1754,1,1,1,1,1
1755,2,1,1,2,2
1756,1,1,1,2,2
1757,1,1,1,1,1
1758,1,1,1,1,1
1759,1,1,1,2,2
1760,1,1,1,2,2
1761,1,1,1,2,2
1762,2,1,1,3,2
1763,1,1,1,3,1
1764,2,1,1,4,3
1765,2,1,1,4,4
1766,1,1,1,1,1
1767,2,1,1,2,2
1768,1,1,1,2,2
1769,1,1,1,2,1
1770,1,1,1,1,1
1771,1,1,1,2,1
1772,2,1,1,4,4
1773,2,1,2,4,3
1774,3,1,3,3,3
1775,3,1,3,4,2
1776,1,1,1,2,2
1777,2,1,1,2,2
1778,1,1,1,2,1
1779,2,1,1,4,2
1780,2,1,1,8,4
1781,1,1,1,2,2
1782,1,1,1,2,2
1783,2,1,1,3,2
1784,1,1,1,1,1
1785,2,1,1,3,2
1786,1,1,1,2,2
1787,1,1,1,2,2
1788,2,1,1,3,2
1789,2,1,1,3,2
1790,1,1,1,2,1
1791,3,1,1,5,2
1792,1,1,1,1,1
1793,2,1,1,4,4
1794,1,1,1,2,2
1795,2,1,2,3,1
1796,4,1,1,7,4
1797,2,1,1,6,4
1798,2,1,1,2,2
1799,1,1,1,2,2
1800,2,1,2,5,1
1801,2,1,2,5,3
1802,1,1,1,2,2
1803,1,1,1,1,1
1804,3,1,3,4,1
1805,2,1,1,2,2
1806,1,1,1,2,2
1807,1,1,1,1,1
1808,2,1,1,4,2
1809,2,1,1,2,1
1810,2,1,1,14,3
1811,1,1,1,1,1
1812,1,1,1,2,1
1813,2,1,2,2,2
1814,3,1,1,6,4
1815,1,1,1,2,2
1816,1,1,1,3,2
1817,2,1,1,2,1
1818,2,1,1,2,1
1819,1,1,1,3,3
1820,1,1,1,4,4
1821,2,1,1,3,3
1822,2,1,1,6,5
1823,1,1,1,1,1
1824,1,1,1,2,1
1825,1,1,1,1,1
1826,1,1,1,2,2
1827,2,1,1,2,1
1828,1,1,1,2,1
1829,1,1,1,2,1
1830,1,1,1,1,1
1831,2,1,1,10,8
1832,1,1,1,1,1
1833,1,1,1,2,2
1834,2,1,1,7,5
1835,3,1,3,4,2
1836,2,1,1,6,2
1837,1,1,1,3,2
1838,1,1,1,3,1
1839,2,1,2,1,1
1840,1,1,1,2,1
1841,3,1,1,3,1
1842,1,1,1,2,1
1843,2,1,1,2,2
1844,2,1,1,6,4
1845,1,1,1,2,2
1846,2,1,1,2,2
1847,2,1,1,2,2
1848,1,1,1,2,2
1849,1,1,1,1,1
1850,1,1,1,2,2
1851,1,1,1,1,1
1852,4,1,4,5,3
1853,1,1,1,1,1
1854,1,1,1,1,1
1855,1,1,1,4,2
1856,1,1,1,2,1
1857,1,1,1,1,1
1858,2,1,2,5,3
1859,2,1,1,2,1
1860,2,1,1,8,6
1861,2,1,2,2,2
1862,2,1,1,2,1
1863,2,1,1,1,1
1864,2,1,1,4,4
1865,1,1,1,2,2
1866,1,1,1,2,2
1867,2,1,1,6,6
1868,1,1,1,3,1
1869,2,1,1,4,4
1870,1,1,1,2,2
1871,1,1,1,2,2
1872,1,1,1,2,2
1873,2,1,1,3,3
1874,2,1,1,4,2
1875,1,1,1,4,2
1876,1,1,1,3,3
1877,2,1,2,6,5
1878,1,1,1,2,2
1879,3,1,2,8,5
1880,1,1,1,2,2
1881,2,1,2,1,1
1882,2,1,1,5,4
1883,2,1,1,2,2
1884,1,1,1,2,1
1885,2,1,1,8,5
1886,1,1,1,1,1
1887,2,1,1,2,1
1888,2,1,1,4,3
1889,2,1,1,2,2
1890,2,1,2,3,1
1891,2,1,1,4,1
1892,1,1,1,1,1
1893,1,1,1,2,2
1894,1,1,1,1,1
1895,2,1,1,8,5
1896,1,1,1,2,1
1897,2,1,1,4,3
1898,2,1,1,8,7
1899,2,1,2,3,2
1900,1,1,1,2,1
1901,1,1,1,1,1
1902,1,1,1,1,1
1903,2,1,1,4,2
1904,1,1,1,2,2
1905,2,1,1,2,1
1906,2,1,1,8,8
1907,1,1,1,1,1
1908,2,1,1,2,2
1909,2,1,1,2,2
1910,1,1,1,1,1
1911,2,1,2,2,2
1912,1,1,1,2,2
1913,3,1,2,5,4
1914,2,1,1,4,2
1915,3,1,3,3,2
1916,2,1,1,8,4
1917,2,1,1,14,11
1918,1,1,1,2,2
1919,2,1,1,2,2
1920,1,1,1,2,2
1921,2,1,1,13,8
1922,1,1,1,2,1
1923,1,1,1,2,2
1924,1,1,1,3,3
1925,3,1,1,3,1
1926,1,1,1,2,1
1927,2,1,2,4,3
1928,3,1,1,3,1
1929,2,1,2,3,1
1930,1,1,1,2,1
1931,1,1,1,3,3
1932,2,1,1,2,2
1933,2,1,1,9,3
1934,1,1,1,2,1
1935,2,1,1,2,1
1936,2,1,1,5,4
1937,2,1,1,3,2
1938,2,1,1,2,2
1939,1,1,1,3,3
1940,4,1,1,5,1
1941,1,1,1,1,1
1942,1,1,1,1,1
1943,1,1,1,2,2
1944,2,1,1,5,4
1945,2,1,1,6,4
1946,1,1,1,1,1
1947,2,1,1,7,7
1948,2,1,1,4,3
1949,2,1,1,6,3
1950,2,1,1,3,1
1951,1,1,1,1,1
1952,1,1,1,2,1
1953,2,1,1,4,3
1954,1,1,1,1,1
1955,1,1,1,2,2
1956,1,1,1,1,1
1957,2,1,2,9,4
1958,2,1,1,5,3
1959,1,1,1,1,1
1960,2,1,1,5,2
1961,2,1,1,4,3
1962,2,1,1,3,3
1963,1,1,1,3,2
1964,1,1,1,1,1
1965,1,1,1,2,2
1966,1,1,1,2,2
1967,2,1,1,4,1
1968,2,1,2,5,3
1969,3,1,1,6,6
1970,3,1,1,5,3
1971,4,1,3,5,3
1972,2,1,1,3,1
1973,1,1,1,1,1
1974,1,1,1,1,1
1975,2,1,1,4,1
1976,2,1,1,6,3
1977,2,1,1,2,1
1978,2,1,2,3,1
1979,2,1,1,2,1
1980,2,1,1,4,2
1981,1,1,1,2,2
1982,3,1,2,4,4
1983,1,1,1,6,2
1984,2,1,2,3,2
1985,2,1,1,2,2
1986,1,1,1,2,2
1987,2,1,1,2,1
1988,1,1,1,2,2
1989,1,1,1,2,1
1990,1,1,1,1,1
1991,2,1,1,4,1
1992,1,1,1,2,2
1993,1,1,1,2,2
1994,3,1,1,6,5
1995,1,1,1,2,2
1996,1,1,1,1,1
1997,2,1,1,2,2
1998,1,1,1,2,1
1999,1,1,1,1,1
2000,2,1,1,2,2
2001,2,1,1,2,2
2002,2,1,1,4,4
2003,3,1,2,4,4
2004,1,1,1,2,1
2005,1,1,1,2,2
2006,2,1,1,12,12
2007,2,1,1,2,1
2008,2,1,1,2,2
2009,2,1,1,4,2
2010,2,1,1,2,2
2011,1,1,1,1,1
2012,1,1,1,2,1
2013,1,1,1,1,1
2014,1,1,1,4,2
2015,1,1,1,1,1
2016,1,1,1,3,3
2017,1,1,1,2,2
2018,2,1,1,2,2
2019,1,1,1,2,1
2020,3,1,2,3,1
2021,1,1,1,2,1
2022,1,1,1,1,1
2023,1,1,1,2,1
2024,1,1,1,2,2
2025,1,1,1,2,1
2026,1,1,1,2,2
2027,2,1,1,2,1
2028,1,1,1,1,1
2029,1,1,1,3,3
2030,1,1,1,3,3
2031,1,1,1,3,2
2032,1,1,1,3,2
2033,2,1,2,4,4
2034,1,1,1,2,2
2035,2,1,1,2,2
2036,2,1,2,2,2
2037,1,1,1,2,1
2038,2,1,1,9,1
2039,2,1,1,2,1
2040,2,1,1,2,2
2041,1,1,1,1,1
2042,2,1,1,2,2
2043,1,1,1,3,2
2044,1,1,1,1,1
2045,2,1,1,3,2
2046,2,1,1,2,2
2047,1,1,1,1,1
2048,1,1,1,2,1
2049,1,1,1,4,3
2050,2,1,1,3,3
2051,2,1,1,5,1
2052,2,1,1,4,3
2053,2,1,1,3,3
2054,2,1,1,6,2
2055,3,1,3,5,3
2056,1,1,1,1,1
2057,2,1,1,8,6
2058,1,1,1,1,1
2059,1,1,1,1,1
2060,3,1,1,4,1
2061,2,1,1,6,2
2062,1,1,1,1,1
2063,1,1,1,3,2
2064,2,1,1,11,2
2065,2,1,1,2,1
2066,2,1,1,2,2
2067,2,1,1,1,1
2068,1,1,1,2,2
2069,1,1,1,2,2
2070,1,1,1,2,1
2071,2,1,2,2,1
2072,1,1,1,4,4
2073,1,1,1,2,1
2074,2,1,1,2,2
2075,2,1,1,6,6
2076,2,1,1,4,4
2077,2,1,1,6,5
2078,2,1,1,6,4
2079,3,1,2,8,3
2080,1,1,1,2,2
2081,2,1,1,6,2
2082,1,1,1,4,4
2083,1,1,1,1,1
2084,2,1,1,5,1
2085,1,1,1,2,1
2086,3,1,2,4,4
2087,2,1,1,4,4
2088,1,1,1,3,2
2089,2,1,2,3,1
2090,1,1,1,1,1
2091,1,1,1,2,2
2092,2,1,1,2,1
2093,2,1,2,2,1
2094,1,1,1,2,1
2095,1,1,1,1,1
2096,2,1,1,2,1
2097,3,1,3,4,3
2098,2,1,1,5,3
2099,4,1,1,4,2
2100,2,1,1,4,4
2101,1,1,1,2,2
2102,1,1,1,3,1
2103,1,1,1,2,2
2104,2,1,1,5,4
2105,2,1,2,3,1
2106,5,1,2,8,2
2107,2,1,1,4,3
2108,2,1,2,6,4
2109,2,1,1,2,2
2110,1,1,1,2,1
2111,2,1,1,4,1
2112,1,1,1,1,1
2113,3,1,1,6,2
2114,3,1,2,7,6
2115,1,1,1,1,1
2116,2,1,2,4,2
2117,1,1,1,2,2
2118,2,1,1,4,2
2119,1,1,1,1,1
2120,2,1,1,6,4
2121,2,1,1,6,4
2122,2,1,1,2,2
2123,2,1,1,3,2
2124,2,1,1,2,1
2125,1,1,1,3,2
2126,2,1,1,3,3
2127,2,1,1,2,1
2128,2,1,1,6,4
2129,2,1,1,2,1
2130,2,1,1,3,1
2131,2,1,1,2,1
2132,2,1,1,8,5
2133,2,1,1,3,1
2134,1,1,1,2,1
2135,1,1,1,5,3
2136,2,1,1,1,1
2137,1,1,1,2,2
2138,2,1,1,2,2
2139,2,1,1,6,5
2140,2,1,1,4,1
2141,1,1,1,2,2
2142,2,1,1,2,2
2143,2,1,2,2,2
2144,2,1,1,6,1
2145,2,1,1,2,2
2146,2,1,1,4,3
2147,2,1,1,2,2
2148,2,1,1,2,2
2149,1,1,1,2,2
2150,1,1,1,4,4
2151,2,1,1,3,1
2152,2,1,1,4,4
2153,3,1,1,3,1
2154,1,1,1,3,3
2155,2,1,1,4,3
2156,2,1,1,2,1
2157,4,1,3,5,2
2158,1,1,1,1,1
2159,1,1,1,2,1
2160,2,1,1,6,3
2161,1,1,1,1,1
2162,2,1,1,6,1
2163,1,1,1,2,1
2164,2,1,2,3,2
2165,4,1,1,7,6
2166,1,1,1,1,1
2167,1,1,1,2,2
2168,1,1,1,4,2
2169,1,1,1,2,1
2170,1,1,1,4,2
2171,2,1,1,4,2
2172,2,1,1,2,2
2173,2,1,2,2,2
2174,2,1,1,2,2
2175,2,1,1,2,2
2176,2,1,1,6,3
2177,2,1,1,4,4
2178,1,1,1,1,1
2179,2,1,1,2,2
2180,2,1,2,2,2
2181,1,1,1,3,3
2182,1,1,1,3,2
2183,1,1,1,2,2
2184,3,1,3,8,3
2185,2,1,2,5,3
2186,2,1,1,4,3
2187,1,1,1,2,2
2188,1,1,1,2,2
2189,1,1,1,1,1
2190,3,1,2,4,4
2191,1,1,1,2,2
2192,2,1,1,4,3
2193,1,1,1,4,3
2194,1,1,1,2,2
2195,1,1,1,1,1
2196,2,1,1,2,2
2197,1,1,1,2,1
2198,2,1,2,3,2
2199,2,1,1,2,1
2200,2,1,1,6,5
2201,2,1,1,6,3
2202,3,1,3,5,1
2203,2,1,1,4,2
2204,2,1,1,5,2
2205,1,1,1,1,1
2206,2,1,1,5,1
2207,2,1,1,4,2
2208,1,1,1,2,2
2209,1,1,1,3,3
2210,1,1,1,4,4
2211,1,1,1,2,2
2212,1,1,1,2,2
2213,1,1,1,1,1
2214,1,1,1,3,3
2215,2,1,1,2,1
2216,1,1,1,1,1
2217,1,1,1,2,2
2218,2,1,1,4,2
2219,1,1,1,2,1
2220,1,1,1,2,1
2221,1,1,1,1,1
2222,2,1,1,2,2
2223,1,1,1,3,2
2224,1,1,1,2,2
