id,sd_et,sd_st,sd_rt,sd_lf,sd_vol
745,0.5,0,0,40.0780488547035,0
746,0,0,0,0,0
747,0.5,0,0,40,0
748,0,0,0,58,0.5
749,6.84754619472471,0,0,72.7919409458675,0.471404520791032
750,0,0,0,58,0
751,0,0,0,60.5,5
752,19.3964487013015,0,3,60.9769423634869,4.12310562561766
753,0,0,0,0,0
754,0,0,0,58,0
755,0.5,0,0,40.0194397206602,2.47767812455308
756,0.5,0,0,40.0499687890016,0.5
757,0,0,0,0,0
758,1.5,0,2,0,0
759,2.6718699236469,0,0,32.5252039023415,127.989257361702
760,0,0,0,58,1
761,0.5,0,2.5,45.3176290200624,0
762,0,0,0,0,0
763,0.5,0,0,40,0
764,0,0,0,61,2.5
765,5.43650214343336,0,0.5,86.0303563994839,3.78593889720018
766,0.5,0,0,38.8786705072095,0.494871659305394
767,0.5,0,0,40,0.5
768,0.5,0,0,40.0124980474851,0.82915619758885
769,0.816496580927726,0,0,42.6487592629219,3.49602949390051
770,0,0,0,58,0.5
771,4,0,0,54.0762424730121,3.05941170815567
772,0,0,0,60.5,2.5
773,3.11247489949718,0,0,41.2448650002505,0
774,0.5,0,0,40,0
775,0,0,0,60.7494855945299,2.54950975679639
776,0,0,0,60.5,0
777,9.5,0,0.5,35.8980036585138,2.35702260395516
778,0,0,0,34.1207007873845,210.162371090122
779,0.5,0,0,40,0
780,0.5,0,0,38.7445336646202,0
781,0,0,0,0,0
782,2,0,0,60.5,42
783,0,0,0,0,0
784,0.5,0,0,40,0.5
785,0.5,0,0,40.0649472731464,1.13578166916005
786,0.5,0,0,40,0.5
787,3.11247489949718,0,0,39.6291839711875,0
788,7,0,0,67.7757741051739,0
789,0,0,0,60.5,1.5
790,0,0,0,60.5,5
791,0,0,0,39.5,3
792,0.5,0,0,40,0
793,0,0,0,61,0
794,0,0,0,60.5082638984131,3.26917420765551
795,4.5,0,3,54.4673067077857,0
796,2,0,0,60.5082638984131,3.49106001094224
797,0.5,0,0,40.1084467413038,24.1528336846839
798,0,0,0,60.5,13
799,0.5,0,0,40.0780488547035,0.5
800,0.5,0,0,40,0
801,0,0,0,0,0
802,2,0,0,60.9769423634869,12.49749974995
803,0,0,0,60.9523379371128,0.433012701892219
804,6.84754619472471,0,0,68.1974258230389,0
805,0,0,0,61.2492630341151,2.60874597374975
806,1.5,0,3,61.7226660150062,3.39116499156263
807,1.11803398874989,0,0,41.6084763734801,1.88441513689613
808,0.5,0,0,40,1
809,7.5,0,0,68.1811313096715,0.471404520791032
810,0,0,0,1,0
811,0.5,0,0,40.0031248779392,1
812,0,0,0,34.8361242901037,159.808218395259
813,0,0,0,57.5,1
814,0,0,0,60.5,1.5
815,0.5,0,0,40,0
816,0,0,0,58,1
817,0,0,0,0,0
818,0,0,0,4.78423336480244,0
819,0,0,0,0,0
820,0,0,0,61,0.5
821,0,0,0,57.5171472017017,15.084944665313
822,0.5,0,0,40,8
823,0,0,0,42.5,1.5
824,0,0,0,58,0
825,0,0,0,0,0
826,0.5,0,0,40,0
827,6.84754619472471,0,0,59.0608796074017,0
828,0,0,0,60.5,2
829,0.5,0,0,38.3489243656194,17.2580416038437
830,0.5,0,0,40.0031248779392,13.4605906259718
831,0.5,0,0,36.735163293801,0.74535599249993
832,0.5,0,0,40,0
833,0,0,0,60.5,1
834,3.11247489949718,0,0,42.4764040139839,0.494871659305394
835,4.78423336480244,0,3,65.4293512118224,3.7059917700934
836,0,0,0,0,0
837,0.5,0,0,40,0
838,0,0,0,0,0
839,0,0,0,60.5,0.5
840,0,0,0,57.5,0
841,0,0,0,58,0.5
842,0.5,0,0,39.8976501213681,20.5532934057412
843,1.11803398874989,0,0,42.3782770691181,1.24539969815448
844,0,0,0,1,0.5
845,2,0,0,59.1520075737079,19.1520233917986
846,0,0,0,60.5,2
847,4.5,0,0,75.6220040728887,0
848,0,0,0,51.1815939137846,7.07106781186548
849,6.84754619472471,0,0,63.4623685519397,4.29793231940921
850,2,0,0,57.5171472017017,6.68331255192114
851,0.5,0,0,40,1
852,0.5,0,0,39.613129136689,1.62480768092719
853,0.5,0,0,40,0
854,19.3964487013015,0,3,60.7263328383989,3
855,2,0,0,60.5082638984131,7.76208734813001
856,0.5,0,0,40.0780488547035,0.433012701892219
857,0,0,0,0,0
858,0,0,0,0,0
859,6.84754619472471,0,0,59.0608796074017,0.433012701892219
860,0,0,0,58,1
861,1.5,0,2,58,1
862,0,0,0,0,0
863,2,0,0,50.8002624665136,2.62466929133727
864,0,0,0,61,8
865,18.1169043222683,0,2.62466929133727,104.856515719763,0
866,0,0,0,58,0
867,11.0855260988773,0,3,94.7445545255499,0
868,0.5,0,0,40,0.5
869,0,0,0,0,0
870,0.5,0,0,40,0
871,0.5,0,0,40.0780488547035,9.1104335791443
872,0,0,0,60.5082638984131,3.76662979332984
873,5.43650214343336,0,0,73.2700484509189,2.87228132326901
874,2,0,0,60.5,36.5
875,0,0,0,17,1.5
876,0.5,0,0,40,2
877,1,0,1,103.586920023717,0.687184270936277
878,0,0,0,0,0
879,0.5,0,0,40,0
880,2,0,0,61,2.5
881,0,0,0,0,0
882,0,0,0,0,0
883,0,0,0,0,0
884,11.0855260988773,0,3,107.6892955451,0.433012701892219
885,0.5,0,0,40.0031248779392,1.5
886,2,0,0,61,1
887,0.5,0,0,40.0194397206602,1.10554159678513
888,0,0,0,57,0
889,0.5,0,0,39.8300106962842,47.435732948175
890,19.3964487013015,0,0,60.9769423634869,4.9180788932265
891,0.5,0,0,40.0194397206602,1.7950549357115
892,0.5,0,0,40,0
893,2,0,0,60.9523379371128,10.5208127062504
894,0,0,0,1,2.5
895,0.5,0,0,40,0.5
896,0,0,0,58,0
897,0.5,0,0,40.0031248779392,16.4696690920006
898,0,0,0,2.62466929133727,0
899,0.5,0,0,40.0194397206602,10.0788557551606
900,0,0,0,57.5,0.5
901,0,0,0,60.9769423634869,23.1138486626524
902,0,0,0,60.5,1.5
903,0,0,0,60.5,2.5
904,0,0,0,6.5,0
905,2,0,0,57.1310702129189,20.0672339287461
906,0,0,0,61,1.5
907,0,0,0,0,0
908,19.5,0,3,59.801523577767,12.0277457017791
909,0,0,0,58,1
910,2,0,0,58.6330964558414,2.03960780543711
911,0.816496580927726,0,0,42.6487592629219,12.9571944837179
912,0,0,0,60.5,1
913,0.5,0,0,40.0527430049706,7.1278015934477
914,1.5,0,2,0,0
915,0,0,0,60.5,1
916,0.5,0,0,40.0905225708022,0
917,0.5,0,0,40,0
918,0.5,0,0,40,0
919,6.84754619472471,0,0,63.8724314552061,7.25861557047899
920,0.5,0,0,40,0.5
921,0,0,0,61,1.5
922,1.5,0,2.5,60.8296802556121,0.866025403784439
923,0.5,0,0,40.0527430049706,0
924,2,0,0,60.9769423634869,2.6809513236909
925,0.5,0,0,40,0
926,0,0,0,39.5,0
927,0,0,0,58,0
928,0,0,0,61,0.5
929,0.5,0,0,40.0780488547035,1.78535710713571
930,0,0,0,61,2.5
931,0,0,0,2.5,0
932,0.5,0,0,40.0031248779392,4.76313972081441
933,6.5,0,3,96.9158784720027,0.433012701892219
934,0.5,0,0,40.0780488547035,0.5
935,19.5,0,0,60.5,12.5
936,0,0,0,0,0
937,2,0,0,44.2125547780266,13.1790553530972
938,0,0,0,5.5,0.5
939,0,0,0,60.5,2.5
940,0,0,0,0,0
941,11.0855260988773,0,3,81.9769615332395,0.74535599249993
942,0.5,0,0,40,2
943,0,0,0,0,0
944,0.5,0,0,40.0194397206602,1.10554159678513
945,0.5,0,0,40.0124980474851,1.5
946,7.5,0,0,83.5,0
947,0,0,0,60.5,0
948,0,0,0,51.6999892542435,1.63299316185545
949,0,0,0,60.884225287745,0
950,0.5,0,0,40.0194397206602,2.03442593595562
951,0,0,0,0,0
952,1,0,1,112.358800278394,4.33012701892219
953,0,0,0,0,0
954,6,0,0.5,66.2939581627835,0
955,7.5,0,0,68.1811313096715,0
956,0,0,0,60.5,0.5
957,0,0,0,13,1.5
958,0.5,0,0,40.0031248779392,0.5
959,0,0,0,51,0.5
960,2,0,0,53.5653806109879,18.389874931603
961,0,0,0,51.6999892542435,66.5048035023703
962,0.5,0,0,40.0124980474851,0.82915619758885
963,4.5,0,3,34.7658836600865,0
964,0,0,0,61,1
965,2,0,0,60.5082638984131,1.22474487139159
966,0.5,0,0,40.0194397206602,21.7408984788271
967,0.816496580927726,0,0,42.6487592629219,1.70782512765993
968,6.84754619472471,0,0,59.0608796074017,0
969,0,0,0,0,0
970,7.5,0,0,68.1811313096715,0.471404520791032
971,0.5,0,0,39.613129136689,1.01980390271856
972,0,0,0,42.5,0
973,0.5,0,0,40,0
974,0.5,0,0,40.0124980474851,1.11803398874989
975,0,0,0,61,1.5
976,0.5,0,0,40,0
977,19.5,0,3,57.5171472017017,2.86744175568088
978,5.09901951359278,0,1.69967317119759,104.856515719763,0.471404520791032
979,0,0,0,1,1.5
980,0.5,0,0,40.3763544664448,3.26917420765551
981,1.5,0,2,0,0
982,0,0,0,0,0
983,0.5,0,0,40,38
984,0.5,0,0,40,1
985,0,0,0,61,1
986,2,0,0,60.5,0.5
987,1.5,0,2,58,2.5
988,0,0,0,60.5,0.5
989,8.5,0,3,40.7785346584314,0.471404520791032
990,0.5,0,0,39.613129136689,0.4
991,0,0,0,61,0.5
992,0,0,0,61,0
993,0,0,0,0,0
994,6.34209919681348,0,0.5,103.303860044047,2.8613807855649
995,0,0,0,0,0
996,0.5,0,0,40,0.5
997,5.43650214343336,0,0.5,93.7443331620637,0.632455532033676
998,0,0,0,61,0
999,0,0,0,59.801523577767,0.942809041582063
1000,0,0,0,51.6999892542435,1.24721912892465
1001,0,0,0,42.5,0
1002,0,0,0,58,1
1003,0.5,0,0,40,0
1004,1,0,1,83.7867663907745,0
1005,0,0,0,58,0
1006,0,0,0,0,0
1007,0,0,0,0,0
1008,0,0,0,58,0
1009,0,0,0,0,0
1010,0,0,0,39.5,0
1011,0,0,0,1,0.5
1012,0.5,0,0,40.0031248779392,0.5
1013,6.84754619472471,0,0,63.1124987621311,2.27760839478607
1014,6.84754619472471,0,0,63.1124987621311,6.25999201277446
1015,1.5,0,2,7,0.5
1016,0.5,0,0,40,0
1017,0,0,0,0,0
1018,0,0,0,60.5082638984131,4.30116263352131
1019,0.5,0,0,40,0
1020,0.5,0,0,40.0780488547035,0.433012701892219
1021,0.5,0,0,40,2
1022,1,0,1,103.878234005012,1.22474487139159
1023,0,0,0,59.9056549918286,0.5
1024,0,0,0,2.05480466765633,0
1025,5.5,0,0.5,88.4282508905132,0
1026,0,0,0,61,1
1027,0.5,0,0,40.0860186210715,0.372677996249965
1028,7.5,0,0,68.1811313096715,0
1029,0.5,0,0,40.0124980474851,2.48746859276655
1030,0,0,0,61.7226660150062,0.433012701892219
1031,0,0,0,59.801523577767,10.6144555520604
1032,0.5,0,0,40,0.5
1033,0.5,0,0,40,0
1034,0,0,0,58.5,0
1035,17.9774163883468,0,2.49443825784929,52.8982251330063,0.471404520791032
1036,21.5,0,3,61,0
1037,0.5,0,0,40,0.5
1038,0.5,0,0,40,0
1039,2,0,0,56.0802995712398,4.77551626063147
1040,0.5,0,0,40,0
1041,0,0,0,60.5,7.5
1042,0.5,0,0,40,0
1043,5.43650214343336,0,0.5,90.4365828091933,8.41524370001322
1044,0,0,0,41.5,0
1045,0,0,0,61,1.5
1046,0,0,0,61,0.5
1047,0.5,0,0,40.0031248779392,12.0286117237194
1048,0,0,0,60.5,0.5
1049,0.5,0,0,37.9502598439355,0.471404520791032
1050,1,0,1,83.7867663907745,0.471404520791032
1051,0.5,0,0,40.0124980474851,2.06155281280883
1052,0,0,0,61,0
1053,0,0,0,0,0
1054,0,0,0,0,0
1055,0.5,0,0,40.0780488547035,12.5199840255489
1056,19.3964487013015,0,0,55.1019257578374,5.18544972870135
1057,5,0,1,0,0
1058,0.5,0,0,40.0780488547035,0
1059,0.5,0,0,40.0905225708022,0.433012701892219
1060,0,0,0,9.5,0
1061,0,0,0,60.5,5.5
1062,0,0,0,58,0
1063,1.5,0,2,51.6999892542435,1.24721912892465
1064,2,0,0,60.5082638984131,8.61684396980704
1065,0,0,0,60.5,26.5
1066,0.5,0,0,40.0194397206602,0.372677996249965
1067,0.5,0,0,40.0194397206602,2.19215773966098
1068,0,0,0,0,0
1069,0.5,0,0,38.8823867580168,1.54919333848297
1070,0,0,0,0,0
1071,0.5,0,0,40,0
1072,0,0,0,60.5,1
1073,0,0,0,60.5,28.5
1074,1,0,1,102.5,0
1075,0.5,0,0,40,1
1076,2,0,0,58,0.5
1077,0.5,0,0,40,0
1078,0,0,0,60.5,0.5
1079,0.5,0,0,40,0.5
1080,0,0,0,58,0
1081,0.5,0,0,40.0124980474851,1.80277563773199
1082,2,0,0,60.9769423634869,36.6904279070168
1083,0.5,0,0,40.0194397206602,12.675435561221
1084,0,0,0,0,0
1085,0.5,0,0,39.613129136689,43.0274331095872
1086,0,0,0,0,0
1087,0,0,0,5.5,2.5
1088,19.5,0,0,0,0
1089,0.5,0,0,40,0
1090,0.5,0,0,40,0
1091,15.5,0,0.5,40.5,0
1092,0,0,0,0,0
1093,0,0,0,2.5,0
1094,0.5,0,0,40,0.5
1095,0,0,0,0,0
1096,0,0,0,58,0.5
1097,0.5,0,0,40.0194397206602,1.10554159678513
1098,0,0,0,61,0
1099,0.5,0,0,40,0
1100,0.5,0,0,39.5643632954608,6.30754500316424
1101,0.5,0,0,40.0780488547035,18.4932420089069
1102,0,0,0,60.5,2
1103,0.816496580927726,0,0,36.071976657788,0.5
1104,22.69116323349,0,3,69.1150409743703,12.9700509722291
1105,7.5,0,0,68.1811313096715,0
1106,2,0,0,60.9769423634869,1.92028643696715
1107,2,0,0,54.4288526426931,11
1108,6.84754619472471,0,0,59.6629991652092,2.05038572777247
1109,5,0,3,34.7403064017704,0
1110,0,0,0,60.5,11.5
1111,0,0,0,0,0
1112,1.5,0,2,58,1
1113,0.5,0,0,37.4788829431544,3.09120616516523
1114,0.5,0,0,36.5908306668336,4.02768199119819
1115,0.5,0,0,40,6.5
1116,7.5,0,0,69.2895374497478,0
1117,0,0,0,0,0
1118,0.5,0,0,40.0031248779392,0
1119,0.5,0,0,40,0.5
1120,0,0,0,61,0
1121,0,0,0,54.6321028944216,1.24721912892465
1122,0,0,0,0,0
1123,0,0,0,0,0
1124,0.5,0,0,40.0780488547035,0.5
1125,1.5,0,2,58,4.5
1126,2,0,0,61.0755452060988,1
1127,0,0,0,60.5,5.5
1128,6.84754619472471,0,0,64.2576065536213,0.4
1129,0.5,0,0,40,0.5
1130,4.78423336480244,0,2.62466929133727,79.304476544518,0.4
1131,0.5,0,0,40.1049643219553,37.4368175212911
1132,0,0,0,50.6249828532207,17.6823829464998
1133,0,0,0,60.5,1.5
1134,0,0,0,7.5,2
1135,0,0,0,58,0
1136,0.5,0,0,40,0
1137,0,0,0,0,0
1138,2,0,0,56.5744347445617,4.64279609239471
1139,0,0,0,60.5,0
1140,19.3964487013015,0,3,60.5082638984131,3.08220700148449
1141,0.5,0,0,40,2.5
1142,0.5,0,0,40.0194397206602,6.02771377334171
1143,0,0,0,61,1
1144,2,0,0,60.9769423634869,8.98262211161084
1145,0,0,0,42.5,0
1146,2,0,0,58,0
1147,0.5,0,0,40,0
1148,7.5,0,0,69.2895374497478,0
1149,0,0,0,42.5,0.5
1150,0,0,0,0,0
1151,2,0,0,58,0
1152,0,0,0,0,0
1153,0,0,0,60.5,0.5
1154,11.0855260988773,0,3,63.4876956582927,0.433012701892219
1155,0,0,0,2.5,0
1156,1,0,1,89.4588670221621,0
1157,2,0,0,61,1
1158,6.84754619472471,0,0,63.1124987621311,0
1159,0.5,0,0,38.9444048184931,0
1160,0.5,0,0,40,0
1161,0,0,0,58,0.5
1162,0.5,0,0,40.0194397206602,0.763762615825973
1163,5.09901951359278,0,1.69967317119759,94.3567035244449,0.433012701892219
1164,4.18330013267038,0,1.4790199457749,103.813727415983,24.0041663050396
1165,0.5,0,0,39.4896008010789,7.88177955664784
1166,0,0,0,61,1
1167,0.5,0,0,40.0031248779392,38.3560621023587
1168,0.5,0,0,40,0
1169,1,0,1,87.2735164105736,4.49691252107735
1170,0,0,0,60.5,3
1171,0,0,0,58,6.5
1172,0.5,0,0,40,0.5
1173,0,0,0,0,0
1174,4.78423336480244,0,3,63.0412887053608,6.69145053064593
1175,5.43650214343336,0,0.5,108.659508966721,0.471404520791032
1176,21.5,0,3,120.954536913669,0.5
1177,0,0,0,60.5,5.5
1178,0,0,0,60.5,1.5
1179,0.5,0,0,40.0669439812921,29.4395991820541
1180,0.5,0,0,40,2
1181,0.5,0,0,40.1084467413038,0.484122918275927
1182,1,0,1,103.878234005012,0
1183,0.5,0,0,40,0.5
1184,4.69041575982343,0,2.38484800354236,115.2,1.16619037896906
1185,0,0,0,0,0
1186,0,0,0,42.5,0
1187,0,0,0,0,0
1188,0.5,0,0,40.0124980474851,0.82915619758885
1189,0,0,0,7,0.5
1190,2,0,0,60.9523379371128,23.9739441894737
1191,0,0,0,60.5082638984131,6.79613860953409
1192,1,0,1,83.7867663907745,0
1193,0,0,0,58,0
1194,0,0,0,58,0
1195,0,0,0,60.5,0.5
1196,0,0,0,0,0
1197,0.5,0,0,40,2.5
1198,0,0,0,51.1815939137846,0.816496580927726
1199,0.5,0,0,40,1
1200,2,0,0,60.5,2.5
1201,1.24721912892465,0,0,42.8270942278367,2.48193472919817
1202,0.5,0,0,36.5908306668336,0.471404520791032
1203,11.0855260988773,0,3,84.2041007226631,1.05234880934457
1204,0,0,0,42.5,0
1205,0.5,0,0,40.0527430049706,13.2633580463873
1206,0,0,0,52.6645569197687,2.44948974278318
1207,0,0,0,61,0.5
1208,0.5,0,0,40.0031248779392,2.06155281280883
1209,2,0,0,60.5,0
1210,6.84754619472471,0,0,64.2576065536213,0.489897948556636
1211,0,0,0,0,0
1212,0.5,0,0,40.0194397206602,58.3963944853523
1213,6.84754619472471,0,0,68.1974258230389,0
1214,0.5,0,0,37.4788829431544,0
1215,0,0,0,42.5,0
1216,0,0,0,60.7494855945299,8.52936105461599
1217,0.5,0,0,40.0811676476622,15.4064718543864
1218,0.5,0,0,39.5411700918347,27.6217066396331
1219,0.5,0,0,40,0
1220,5.43650214343336,0,0.5,87.1924917194416,1.55182578445717
1221,1.24721912892465,0,1.63299316185545,119.134545787525,0
1222,2,0,0,60.9938521492125,10.0995049383621
1223,11.0855260988773,0,3,59.0058259835417,0
1224,0.5,0,0,40,0
1225,0,0,0,58,0
1226,0,0,0,61,0.5
1227,0.5,0,0,40,3
1228,0,0,0,2.5,0
1229,0.5,0,0,40.0031248779392,1.5
1230,0,0,0,0,0
1231,0,0,0,58,0.5
1232,6.84754619472471,0,0,59.0608796074017,0
1233,2,0,0,60.5082638984131,1.08972473588517
1234,19.3964487013015,0,3,60.9938521492125,0.5
1235,2,0,0,60.5082638984131,4.30116263352131
1236,1.5,0,2,58,3.5
1237,0,0,0,60.5,0
1238,6.84754619472471,0,0,59.0608796074017,0
1239,0.5,0,0,40,1
1240,0,0,0,17.9217047180228,0.707106781186548
1241,0,0,0,60.5,1.5
1242,0.5,0,0,40.0194397206602,50.7096856845142
1243,0.5,0,0,36.5908306668336,0.471404520791032
1244,0.5,0,0,40.0780488547035,0
1245,2,0,0,49.7013301856421,0
1246,2,0,0,60.5,0
1247,2,0,0,56.5038715487709,0.82915619758885
1248,4.60298815988049,0,1.4790199457749,105.285516572794,1.93907194296653
1249,0.5,0,0,37.249906785864,1.69967317119759
1250,0.5,0,0,40,0
1251,0,0,0,60.5,9.5
1252,4.5,0,3,60.2095299765743,0
1253,2,0,0,60.9769423634869,6.44204936336256
1254,0.5,0,0,40.0860186210715,9.56411115693571
1255,0,0,0,60.5,1
1256,0,0,0,61,1.5
1257,0,0,0,0,0
1258,0,0,0,58,0
1259,2.5,0,3,49.5602887624984,4.49691252107735
1260,0.5,0,0,40.0031248779392,2.5
1261,0.5,0,0,40.1084467413038,3.46184560603156
1262,1,0,1,89.4588670221621,0
1263,0.5,0,0,40,0.5
1264,3.68178700572909,0,3,61.0648562322607,3.64005494464026
1265,0.5,0,0,40,0
1266,0.5,0,0,40,0.5
1267,0,0,0,60.5,1.5
1268,6.84754619472471,0,0,64.2576065536213,2.93938769133981
1269,0,0,0,51.1815939137846,14.8847423745107
1270,0.5,0,0,40.0124980474851,0.5
1271,0,0,0,1,0
1272,0,0,0,61.7348159469193,0.82915619758885
1273,6.84754619472471,0,0,59.0608796074017,0
1274,0,0,0,1,0
1275,2,0,0,60.5,3.5
1276,2,0,0,61,0
1277,0,0,0,58,0
1278,1,0,1,109.691613170743,0
1279,0,0,0,0,0
1280,6.64997911442,0,3,102.850079673712,3.35410196624968
1281,0.5,0,0,40,0.5
1282,21.5,0,3,144.252094150021,0.471404520791032
1283,0.5,0,0,40,0.5
1284,0,0,0,60.5,2
1285,0.5,0,0,40.0124980474851,0.433012701892219
1286,0,0,0,58,1.5
1287,0.5,0,0,40.0031248779392,0.433012701892219
1288,0,0,0,42.5,0
1289,0.5,0,0,40.0780488547035,10.0591997693654
1290,0,0,0,2.5,0
1291,0,0,0,58,0.5
1292,0,0,0,0,0
1293,0.5,0,0,40.0780488547035,11.5217186218029
1294,1,0,1,89.4588670221621,0.816496580927726
1295,1.5,0,2,0,0
1296,0,0,0,60.5,1
1297,0.5,0,0,40.0780488547035,2.5
1298,0,0,0,0,0
1299,0,0,0,0,0
1300,1.5,0,2.5,70.2202882996708,0
1301,0.5,0,0,37.0255167268316,5.24933858267454
1302,0.5,0,0,40.0860186210715,0.897527467855751
1303,13.0213499897497,0,2.49443825784929,58,0
1304,0,0,0,59.9056549918286,4.32290411644765
1305,2,0,0,56.9072710644255,172.228726915692
1306,0.5,0,0,40,0
1307,1,0,0,42.687820276983,8
1308,0.5,0,0,40.0124980474851,0
1309,0,0,0,58,0
1310,0,0,0,61,1
1311,0,0,0,0,0
1312,0.5,0,0,39.613129136689,69.2658646087667
1313,0,0,0,60.5,0
1314,0,0,0,60.5,3.5
1315,0.5,0,0,40,0
1316,0,0,0,58,0
1317,2,0,0,60.8376710782244,5.70574758954123
1318,4.5,0,3,55.1316605953421,0.5
1319,0,0,0,58,0.5
1320,0,0,0,0,0
1321,1.24721912892465,0,0,46.7033189398784,0.4
1322,2,0,0,55.1019257578374,3.29983164553722
1323,7.5,0,0,38.1600248951701,0
1324,5.43650214343336,0,0.5,95.0956755063026,2.6809513236909
1325,0.5,0,0,40.0860186210715,0.471404520791032
1326,0,0,0,60.5082638984131,3.08220700148449
1327,0,0,0,61,1
1328,0.5,0,0,36.5908306668336,7.40870359029762
1329,1,0,1,88.2648712682458,0
1330,2,0,0,56.5744347445617,12.7279220613579
1331,0,0,0,60.9769423634869,9.28372231381357
1332,0,0,0,56.5744347445617,20.9284495364563
1333,0.5,0,0,39.613129136689,37.6319013604149
1334,5.1234753829798,0,1.69967317119759,95.2312153392993,1.69096865730859
1335,0,0,0,58,0
1336,0,0,0,0,0
1337,0.5,0,0,40,0
1338,4.49691252107735,0,3,52.9644633221182,3.87096564180051
1339,2,0,0,60.5,1
1340,0.5,0,0,40.0124980474851,0.866025403784439
1341,0,0,0,42.5,0
1342,5.43650214343336,0,0.5,82.6952235621865,3
1343,0.5,0,0,40.1084467413038,0.82915619758885
1344,0,0,0,60.5,18
1345,0,0,0,20.0388511535855,4.02768199119819
1346,0,0,0,58.0624663616695,0
1347,0.5,0,0,40.0031248779392,0
1348,0.5,0,2.5,58.6531115969136,0
1349,0,0,0,60.5,1
1350,2,0,0,61,0
1351,0.5,0,0,39.0178022047487,2.13924960883224
1352,17.9774163883468,0,2.49443825784929,58,1
1353,0,0,0,0.5,0
1354,0.5,0,0,40.0194397206602,1.10554159678513
1355,0.5,0,0,40.0194397206602,41.5117118681249
1356,0,0,0,0,0
1357,0.5,0,0,40.0780488547035,0
1358,0.5,0,0,39.1336172618888,0
1359,0.5,0,0,40,1
1360,0.5,0,0,36.5908306668336,5.24933858267454
1361,0.5,0,0,40,1
1362,2,0,0,51.1490197581754,0.471404520791032
1363,0,0,0,0,0
1364,0,0,0,42.5,0
1365,0,0,0,0,0
1366,1.5,0,2,58,0
1367,2,0,0,61,0
1368,0,0,0,60.5,18
1369,0.5,0,0,40.0124980474851,0
1370,0,0,0,0,0
1371,0,0,0,58,1.5
1372,6.5,0,3,96.9158784720027,0
1373,2,0,0,60.5082638984131,7
1374,0.5,0,0,40.0194397206602,2.3392781412697
1375,0,0,0,0,0
1376,0,0,0,62.1148130480967,1.88561808316413
1377,0,0,0,0,0
1378,0,0,0,61,2
1379,4.6696419087073,0,2.1540659228538,98.7906758410737,15.3190912332624
1380,0,0,0,58,0
1381,0,0,0,63.5,0
1382,0,0,0,60.5,0.5
1383,0,0,0,58,0
1384,0,0,0,61,1.5
1385,0.5,0,0,40.0194397206602,11.8321595661992
1386,1,0,1,102.5,0
1387,0.5,0,0,40.0780488547035,0
1388,0.5,0,0,40.1084467413038,2.71281680177634
1389,4.49691252107735,0,3.5,41.6509303617578,0.4
1390,4.02768199119819,0,0,68.6772160181235,0.489897948556636
1391,0,0,0,61,1
1392,0.5,0,0,39.2006872076373,8.74817765279706
1393,0.5,0,0,41.5030119388943,5.35607132140714
1394,0,0,0,58,0
1395,0,0,0,61,1
1396,0,0,0,42.5,0
1397,0,0,0,0,0
1398,0,0,0,58,0
1399,2,0,0,0,0
1400,0.5,0,0,40,0
1401,0,0,0,0,0
1402,11.0855260988773,0,3,54.5939557094007,0
1403,0.5,0,0,40.0194397206602,40.0988362258391
1404,6.84754619472471,0,0,68.1974258230389,0
1405,0.5,0,0,38.8786705072095,2.55550625999976
1406,21.013223349966,0,3,60.5,0
1407,0,0,0,0,0
1408,0.5,0,0,40,1.5
1409,0,0,0,0,0
1410,0.5,0,0,40,0
1411,2,0,0,61,1.5
1412,0.5,0,0,40.0780488547035,0
1413,0,0,0,42.5,0
1414,0.5,0,0,40,0
1415,2,0,0,60.9769423634869,15.3704261489394
1416,0,0,0,1,0
1417,2,0,0,60.5082638984131,7.77817459305202
1418,0,0,0,60.5,1
1419,0.5,0,0,40.0124980474851,4.76313972081441
1420,1.24721912892465,0,1.63299316185545,107.778579607556,0.471404520791032
1421,2,0,0,60.5,8.5
1422,0.5,0,0,40.0527430049706,15.3369560937698
1423,0,0,0,0,0
1424,0.5,0,0,36.5908306668336,0.816496580927726
1425,0,0,0,0,0
1426,0,0,0,47.5067246701863,74.4102740815332
1427,11.9791485507109,0,3,98.2962868067762,0.4
1428,0,0,0,0,0
1429,11.0855260988773,0,3,115.048348310524,0
1430,0,0,0,0,0
1431,0,0,0,60.5,0
1432,0,0,0,2.5,0
1433,0.5,0,0,40,0
1434,0,0,0,0,0
1435,2,0,0,61,7
1436,0.5,0,0,40.0780488547035,0.5
1437,2,0,0,60.8376710782244,10.0788557551606
1438,0,0,0,0,0
1439,0,0,0,61,3
1440,0,0,0,58,1
1441,18.5172592164415,0,3,59.943202283495,3
1442,6.48074069840786,0,3,177.5,0
1443,0.5,0,0,37.249906785864,0.471404520791032
1444,2,0,0,60.5082638984131,0.82915619758885
1445,0.5,0,0,40.0194397206602,4.13991411612474
1446,0.5,0,0,40,2
1447,12.4988888395018,0,0,96.1908909408786,1
1448,0,0,0,15.5,0
1449,0,0,0,0,0
1450,0,0,0,2.5,0
1451,0,0,0,61,1
1452,2,0,0,56.5744347445617,0.471404520791032
1453,0,0,0,0,0
1454,0.5,0,0,40,0
1455,19.3964487013015,0,3,60.9769423634869,2.29128784747792
1456,0,0,0,47.5464684983719,219.610260841033
1457,0.5,0,0,38.8786705072095,2.74791200881019
1458,0.5,0,0,61.8530716224813,43.4053532569201
1459,0,0,0,61,0.5
1460,0.5,0,0,40,0
